,wid,links,county,city,state,population,watertype
25653,GA1550006,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA1550006&state=GA&source=Ground%20water&population=78&sys_num=0,IRWIN,OCILLA,GA,78,Ground water
8481,SD4602232,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SD4602232&state=SD&source=Ground%20water&population=60&sys_num=0,LAWRENCE,DEADWOOD<br>LEAD</br>,SD,60,Ground water
47846,MD0060206,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MD0060206&state=MD&source=Ground%20water&population=220&sys_num=0,CARROLL,NOT REPORTED,MD,220,Ground water
42322,VT0005174,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VT0005174&state=VT&source=Ground%20water&population=967&sys_num=0,ORANGE,FAIRLEE,VT,967,Ground water
5036,ID5160035,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ID5160035&state=ID&source=Ground%20water&population=730&sys_num=0,CASSIA,NOT REPORTED,ID,730,Ground water
40242,CA1200698,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA1200698&state=CA&source=Ground%20water&population=120&sys_num=0,HUMBOLDT,NOT REPORTED,CA,120,Ground water
36257,MI0000590,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0000590&state=MI&source=Ground%20water&population=1282&sys_num=0,EATON,BELLEVUE,MI,1282,Ground water
45659,NH0101010,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH0101010&state=NH&source=Ground%20water&population=1500&sys_num=0,GRAFTON,ASHLAND,NH,1500,Ground water
41845,TX1011552,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX1011552&state=TX&source=Ground%20water&population=123&sys_num=0,HARRIS,NOT REPORTED,TX,123,Ground water
15287,AR0000606,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AR0000606&state=AR&source=Surface%20water%20purchased&population=2282&sys_num=0,FRANKLIN,NOT REPORTED,AR,2282,Surface water purchased
21968,TN0000872,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TN0000872&state=TN&source=Groundwater%20under%20influence%20of%20surface%20water&population=12424&sys_num=0,RHEA,HARRIMAN<br>KINGSTON</br>,TN,12424,Groundwater under influence of surface water
22192,MS0360011,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0360011&state=MS&source=Ground%20water&population=25000&sys_num=0,LAFAYETTE,OXFORD,MS,25000,Ground water
31130,PA7360113,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA7360113&state=PA&source=Ground%20water&population=6735&sys_num=0,LANCASTER,NOT REPORTED,PA,6735,Ground water
1464,WA5368045,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5368045&state=WA&source=Ground%20water&population=288&sys_num=0,BENTON,NOT REPORTED,WA,288,Ground water
15893,LA1083017,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=LA1083017&state=LA&source=Ground%20water&population=45&sys_num=0,RICHLAND PARISH,NOT REPORTED,LA,45,Ground water
3481,AZ0420531,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AZ0420531&state=AZ&source=Ground%20water&population=147&sys_num=0,PIMA,TUCSON,AZ,147,Ground water
24345,FL3424690,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL3424690&state=FL&source=Ground%20water&population=580&sys_num=0,MARION,OCALA,FL,580,Ground water
10878,OK3007501,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OK3007501&state=OK&source=Ground%20water%20purchased&population=202&sys_num=0,WASHITA,NOT REPORTED,OK,202,Ground water purchased
38857,CA2701882,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CA2701882&state=CA&source=Ground%20water&population=930&sys_num=0,MONTEREY,NOT REPORTED,CA,930,Ground water
14780,AR0000017,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AR0000017&state=AR&source=Ground%20water&population=8038&sys_num=0,ASHLEY,NOT REPORTED,AR,8038,Ground water
27943,NC0368162,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0368162&state=NC&source=Ground%20water&population=70&sys_num=0,ORANGE,CHAPEL HILL,NC,70,Ground water
12270,IA1817045,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IA1817045&state=IA&source=Ground%20water&population=247&sys_num=0,CHEROKEE,CLEGHORN,IA,247,Ground water
16787,WI2460162,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WI2460162&state=WI&source=Ground%20water&population=30&sys_num=0,OZAUKEE,PORT WASHINGTON,WI,30,Ground water
5715,MT0001646,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MT0001646&state=MT&source=Ground%20water&population=67&sys_num=0,LEWIS AND CLARK,WOLF CREEK,MT,67,Ground water
35920,ME0092313,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ME0092313&state=ME&source=Ground%20water&population=140&sys_num=0,AROOSTOOK,HOULTON,ME,140,Ground water
23107,AL0000555,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AL0000555&state=AL&source=Ground%20water&population=9756&sys_num=0,ESCAMBIA,BREWTON,AL,9756,Ground water
33742,NY3401158,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY3401158&state=NY&source=Surface%20water%20purchased&population=2000&sys_num=0,ONTARIO,RICHMOND (T),NY,2000,Surface water purchased
12305,IA3122301,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IA3122301&state=IA&source=Ground%20water&population=38&sys_num=0,DUBUQUE,CENTRALIA,IA,38,Ground water
15211,AR0000219,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AR0000219&state=AR&source=Ground%20water&population=3132&sys_num=0,GRANT,NOT REPORTED,AR,3132,Ground water
25201,GA0210021,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA0210021&state=GA&source=Ground%20water&population=328&sys_num=0,BIBB,NOT REPORTED,GA,328,Ground water
1208,WA5356000,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5356000&state=WA&source=Ground%20water&population=5211&sys_num=0,GRAYS HARBOR,NOT REPORTED,WA,5211,Ground water
14513,MO6010798,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO6010798&state=MO&source=Ground%20water&population=10500&sys_num=0,LINCOLN,TROY,MO,10500,Ground water
18712,IL0735425,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL0735425&state=IL&source=Ground%20water&population=65&sys_num=0,HENRY,NOT REPORTED,IL,65,Ground water
28644,NC5026019,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC5026019&state=NC&source=Surface%20water%20purchased&population=65000&sys_num=0,CUMBERLAND,FAYETTEVILLE,NC,65000,Surface water purchased
27791,NC0111157,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0111157&state=NC&source=Ground%20water&population=160&sys_num=0,BUNCOMBE,LEICESTER,NC,160,Ground water
19016,IL0850500,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL0850500&state=IL&source=Ground%20water&population=1500&sys_num=0,JO DAVIESS,WARREN,IL,1500,Ground water
9353,KS2019502,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=KS2019502&state=KS&source=Ground%20water&population=106&sys_num=0,TREGO,COLLYER,KS,106,Ground water
25752,GA1450000,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA1450000&state=GA&source=Ground%20water&population=928&sys_num=0,HARRIS,HAMILTON,GA,928,Ground water
44020,CT0320041,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CT0320041&state=CT&source=Ground%20water&population=229&sys_num=0,TOLLAND,COVENTRY,CT,229,Ground water
47614,MD0060013,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MD0060013&state=MD&source=Groundwater%20under%20influence%20of%20surface%20water&population=997&sys_num=0,CARROLL,NOT REPORTED,MD,997,Groundwater under influence of surface water
22091,MS0820003,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0820003&state=MS&source=Ground%20water&population=1105&sys_num=0,YAZOO,NOT REPORTED,MS,1105,Ground water
20816,OH6703211,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OH6703211&state=OH&source=Surface%20water&population=14000&sys_num=0,PORTAGE,NOT REPORTED,OH,14000,Surface water
30941,PA5100029,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA5100029&state=PA&source=Ground%20water&population=1100&sys_num=0,BUTLER,NOT REPORTED,PA,1100,Ground water
43975,CT1120041,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CT1120041&state=CT&source=Ground%20water&population=66&sys_num=0,WINDHAM,POMFRET,CT,66,Ground water
3776,AZ0407111,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AZ0407111&state=AZ&source=Ground%20water&population=120&sys_num=0,MARICOPA,MORRISTOWN,AZ,120,Ground water
4581,UTAH22018,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=UTAH22018&state=UT&source=Ground%20water&population=186&sys_num=0,SUMMIT,NOT REPORTED,UT,186,Ground water
8156,SD4600387,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SD4600387&state=SD&source=Ground%20water&population=73&sys_num=0,MEADE,STURGIS,SD,73,Ground water
9845,KS2019112,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=KS2019112&state=KS&source=Ground%20water&population=50&sys_num=0,SUMNER,MULVANE,KS,50,Ground water
21474,KY1080425,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=KY1080425&state=KY&source=Surface%20water%20purchased&population=18973&sys_num=0,SPENCER,NOT REPORTED,KY,18973,Surface water purchased
24544,FL3424106,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL3424106&state=FL&source=Ground%20water&population=103&sys_num=0,MARION,OCALA,FL,103,Ground water
27494,NC0136107,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0136107&state=NC&source=Ground%20water&population=700&sys_num=0,GASTON,BELMONT,NC,700,Ground water
597,WA5324180,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5324180&state=WA&source=Ground%20water&population=150&sys_num=0,KING,NOT REPORTED,WA,150,Ground water
15000,AR0000102,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AR0000102&state=AR&source=Ground%20water%20purchased&population=550&sys_num=0,CALHOUN,NOT REPORTED,AR,550,Ground water purchased
47928,MD0230005,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MD0230005&state=MD&source=Ground%20water&population=11890&sys_num=0,WORCESTER,NOT REPORTED,MD,11890,Ground water
23387,AL0001771,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AL0001771&state=AL&source=Ground%20water%20purchased&population=975&sys_num=0,CLARKE,THOMASVILLE,AL,975,Ground water purchased
18100,IL0311350,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL0311350&state=IL&source=Surface%20water%20purchased&population=19433&sys_num=0,COOK,HOMEWOOD,IL,19433,Surface water purchased
27928,NC6070001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC6070001&state=NC&source=Ground%20water%20purchased&population=305&sys_num=0,PASQUOTANK,NOT REPORTED,NC,305,Ground water purchased
20739,OH4800911,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OH4800911&state=OH&source=Surface%20water&population=20291&sys_num=0,LUCAS,NOT REPORTED,OH,20291,Surface water
24808,FL2540974,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL2540974&state=FL&source=Ground%20water&population=75&sys_num=0,PUTNAM,PALATKA,FL,75,Ground water
5807,MT0003304,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MT0003304&state=MT&source=Ground%20water&population=160&sys_num=0,CASCADE,BELT,MT,160,Ground water
29306,VA1185755,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VA1185755&state=VA&source=Surface%20water%20purchased&population=3097&sys_num=0,TAZEWELL,NOT REPORTED,VA,3097,Surface water purchased
23671,FL2161333,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL2161333&state=FL&source=Ground%20water&population=60&sys_num=0,DUVAL,JACKSONVILLE,FL,60,Ground water
28495,NC0217015,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NC0217015&state=NC&source=Ground%20water&population=356&sys_num=0,CASWELL,MILTON,NC,356,Ground water
22752,MS0600012,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MS0600012&state=MS&source=Ground%20water&population=660&sys_num=0,QUITMAN,NOT REPORTED,MS,660,Ground water
37439,MI0040325,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0040325&state=MI&source=Ground%20water&population=138&sys_num=0,LIVINGSTON,NOT REPORTED,MI,138,Ground water
44084,CT0760021,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CT0760021&state=CT&source=Ground%20water&population=104&sys_num=0,NEW HAVEN,MADISON,CT,104,Ground water
30911,PA7010033,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA7010033&state=PA&source=Ground%20water&population=309&sys_num=0,ADAMS,NOT REPORTED,PA,309,Ground water
13240,MO2010029,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO2010029&state=MO&source=Ground%20water%20purchased&population=54&sys_num=0,SALINE,ARROW ROCK,MO,54,Ground water purchased
34119,NY0621609,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY0621609&state=NY&source=Surface%20water%20purchased&population=100&sys_num=0,CHAUTAUQUA,PORTLAND (T),NY,100,Surface water purchased
42741,NH2353040,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH2353040&state=NH&source=Ground%20water&population=28&sys_num=0,BELKNAP,TILTON,NH,28,Ground water
25499,GA1850030,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA1850030&state=GA&source=Ground%20water&population=169&sys_num=0,LOWNDES,NOT REPORTED,GA,169,Ground water
47461,MD0040210,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MD0040210&state=MD&source=Ground%20water&population=65&sys_num=0,CALVERT,NOT REPORTED,MD,65,Ground water
18385,IL1170550,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL1170550&state=IL&source=Surface%20water%20purchased&population=580&sys_num=0,MACOUPIN,MEDORA,IL,580,Surface water purchased
16700,WI7290134,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WI7290134&state=WI&source=Ground%20water&population=60&sys_num=0,JUNEAU,NEW LISBON,WI,60,Ground water
3973,AZ0408133,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AZ0408133&state=AZ&source=Ground%20water%20purchased&population=1500&sys_num=0,MOHAVE,SUNRISE VISTAS,AZ,1500,Ground water purchased
1175,WA5354061,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5354061&state=WA&source=Ground%20water&population=80&sys_num=0,COWLITZ,NOT REPORTED,WA,80,Ground water
37150,MI0040240,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0040240&state=MI&source=Ground%20water&population=145&sys_num=0,JACKSON,NOT REPORTED,MI,145,Ground water
2042,WA5300339,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5300339&state=WA&source=Ground%20water&population=24&sys_num=0,CLALLAM,NOT REPORTED,WA,24,Ground water
30716,PA2350025,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA2350025&state=PA&source=Ground%20water&population=150&sys_num=0,LACKAWANNA,NOT REPORTED,PA,150,Ground water
35306,NY2501022,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY2501022&state=NY&source=Surface%20water%20purchased&population=1305&sys_num=0,LIVINGSTON,LIVONIA (V),NY,1305,Surface water purchased
45960,NH1381010,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH1381010&state=NH&source=Surface%20water&population=6010&sys_num=0,GRAFTON,LITTLETON,NH,6010,Surface water
3166,NV0000218,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NV0000218&state=NV&source=Ground%20water&population=250&sys_num=0,NYE,NOT REPORTED,NV,250,Ground water
46520,VT0005096,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=VT0005096&state=VT&source=Ground%20water&population=825&sys_num=0,CHITTENDEN,UNDERHILL,VT,825,Ground water
15781,LA1119017,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=LA1119017&state=LA&source=Ground%20water&population=654&sys_num=0,WEBSTER PARISH,NOT REPORTED,LA,654,Ground water
15294,AR0000416,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AR0000416&state=AR&source=Ground%20water&population=7500&sys_num=0,PHILLIPS,NOT REPORTED,AR,7500,Ground water
41426,TX0700031,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX0700031&state=TX&source=Surface%20water%20purchased&population=7179&sys_num=0,ELLIS,NOT REPORTED,TX,7179,Surface water purchased
48101,MD0100027,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MD0100027&state=MD&source=Groundwater%20under%20influence%20of%20surface%20water&population=846&sys_num=0,FREDERICK,NOT REPORTED,MD,846,Groundwater under influence of surface water
19940,OH8500112,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OH8500112&state=OH&source=Ground%20water&population=1100&sys_num=0,WAYNE,NOT REPORTED,OH,1100,Ground water
43035,NH1843010,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH1843010&state=NH&source=Ground%20water&population=255&sys_num=0,CARROLL,OSSIPEE,NH,255,Ground water
27311,SC4210001,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SC4210001&state=SC&source=Surface%20water&population=130929&sys_num=0,SPARTANBURG,SPARTANBURG,SC,130929,Surface water
1462,WA5367900,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5367900&state=WA&source=Ground%20water&population=68&sys_num=0,WHATCOM,NOT REPORTED,WA,68,Ground water
23064,AL0001102,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AL0001102&state=AL&source=Ground%20water&population=3855&sys_num=0,PICKENS,ALICEVILLE,AL,3855,Ground water
37286,MI0006070,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0006070&state=MI&source=Ground%20water&population=260&sys_num=0,OAKLAND,NOT REPORTED,MI,260,Ground water
32620,NY0100191,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY0100191&state=NY&source=Surface%20water&population=31000&sys_num=0,ALBANY,BETHLEHEM (T),NY,31000,Surface water
32701,NY4701522,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY4701522&state=NY&source=Ground%20water&population=30&sys_num=0,SCHOHARIE,MIDDLEBURGH (T),NY,30,Ground water
5033,ID3140083,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ID3140083&state=ID&source=Ground%20water&population=539&sys_num=0,CANYON,NOT REPORTED,ID,539,Ground water
27021,SC4650028,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=SC4650028&state=SC&source=Ground%20water&population=160&sys_num=0,YORK,ROCK HILL,SC,160,Ground water
36361,MI0040619,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0040619&state=MI&source=Ground%20water&population=480&sys_num=0,KENT,NOT REPORTED,MI,480,Ground water
17404,IL1715050,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL1715050&state=IL&source=Ground%20water%20purchased&population=475&sys_num=0,SCOTT,ALSEY,IL,475,Ground water purchased
609,WA5364294,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5364294&state=WA&source=Ground%20water&population=48&sys_num=0,KING,NOT REPORTED,WA,48,Ground water
23435,AL0001015,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=AL0001015&state=AL&source=Surface%20water%20purchased&population=32400&sys_num=0,MOBILE,PRICHARD,AL,32400,Surface water purchased
41838,TX1010120,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX1010120&state=TX&source=Ground%20water&population=396&sys_num=0,HARRIS,NOT REPORTED,TX,396,Ground water
44057,CT1420081,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CT1420081&state=CT&source=Ground%20water&population=60&sys_num=0,TOLLAND,TOLLAND,CT,60,Ground water
24821,FL6521576,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL6521576&state=FL&source=Surface%20water%20purchased&population=16473&sys_num=0,PINELLAS,SAFETY HARBOR,FL,16473,Surface water purchased
25208,GA0570000,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA0570000&state=GA&source=Ground%20water&population=2470&sys_num=0,CHEROKEE,NOT REPORTED,GA,2470,Ground water
5223,ID2180004,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ID2180004&state=ID&source=Ground%20water&population=30&sys_num=0,CLEARWATER,NOT REPORTED,ID,30,Ground water
579,WA5323650,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=WA5323650&state=WA&source=Ground%20water&population=7600&sys_num=0,GRANT,NOT REPORTED,WA,7600,Ground water
40407,TX0360028,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX0360028&state=TX&source=Ground%20water&population=213&sys_num=0,CHAMBERS,NOT REPORTED,TX,213,Ground water
36009,ME0091165,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=ME0091165&state=ME&source=Ground%20water%20purchased&population=650&sys_num=0,WALDO,NORTHPORT,ME,650,Ground water purchased
12848,IA0862042,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IA0862042&state=IA&source=Ground%20water&population=173&sys_num=0,BOONE,PILOT MOUND,IA,173,Ground water
41359,TX0500003,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX0500003&state=TX&source=Ground%20water&population=474&sys_num=0,CORYELL,NOT REPORTED,TX,474,Ground water
3169,NV0002554,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NV0002554&state=NV&source=Ground%20water&population=44&sys_num=0,NYE,NOT REPORTED,NV,44,Ground water
37087,MI0005040,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0005040&state=MI&source=Surface%20water%20purchased&population=6997&sys_num=0,IOSCO,NOT REPORTED,MI,6997,Surface water purchased
3319,NV0000282,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NV0000282&state=NV&source=Ground%20water&population=998&sys_num=0,WASHOE,NOT REPORTED,NV,998,Ground water
43684,MA4036011,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MA4036011&state=MA&source=Ground%20water%20purchased&population=94&sys_num=0,BARNSTABLE,BOURNE,MA,94,Ground water purchased
2442,OR4101509,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=OR4101509&state=OR&source=Surface%20water%20purchased&population=80&sys_num=0,COOS,NOT REPORTED,OR,80,Surface water purchased
24459,FL3350825,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL3350825&state=FL&source=Ground%20water&population=3065&sys_num=0,LAKE,LEESBURG,FL,3065,Ground water
35652,NY5530295,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY5530295&state=NY&source=Ground%20water&population=30&sys_num=0,ULSTER,ULSTER (T),NY,30,Ground water
43059,NH2542140,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NH2542140&state=NH&source=Ground%20water&population=100&sys_num=0,ROCKINGHAM,WINDHAM,NH,100,Ground water
47863,MD0040007,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MD0040007&state=MD&source=Ground%20water&population=338&sys_num=0,CALVERT,NOT REPORTED,MD,338,Ground water
35646,NY5903470,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY5903470&state=NY&source=Ground%20water&population=250&sys_num=0,WESTCHESTER,NORTH SALEM (T),NY,250,Ground water
7069,CO0120025,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=CO0120025&state=CO&source=Ground%20water&population=618&sys_num=0,ELBERT,NOT REPORTED,CO,618,Ground water
36440,MI0040306,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MI0040306&state=MI&source=Ground%20water&population=182&sys_num=0,LENAWEE,NOT REPORTED,MI,182,Ground water
18778,IL0314890,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=IL0314890&state=IL&source=Surface%20water%20purchased&population=74227&sys_num=0,COOK,SCHAUMBURG,IL,74227,Surface water purchased
8747,NE3110913,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NE3110913&state=NE&source=Ground%20water&population=190&sys_num=0,LANCASTER,DENTON,NE,190,Ground water
14396,MO6024531,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MO6024531&state=MO&source=Ground%20water&population=1000&sys_num=0,ST. CHARLES,NOT REPORTED,MO,1000,Ground water
5582,MT0000525,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=MT0000525&state=MT&source=Surface%20water&population=60000&sys_num=0,CASCADE,GREAT FALLS,MT,60000,Surface water
16303,LA1115121,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=LA1115121&state=LA&source=Ground%20water&population=3153&sys_num=0,VERNON PARISH,NOT REPORTED,LA,3153,Ground water
32533,NY5821130,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY5821130&state=NY&source=Surface%20water%20purchased&population=1230&sys_num=0,WAYNE,LYONS (T),NY,1230,Surface water purchased
24053,FL3354697,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=FL3354697&state=FL&source=Ground%20water&population=256&sys_num=0,LAKE,EUSTIS,FL,256,Ground water
25749,GA1790125,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA1790125&state=GA&source=Ground%20water&population=127&sys_num=0,LIBERTY,HINESVILLE,GA,127,Ground water
32553,NY1400413,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY1400413&state=NY&source=Surface%20water%20purchased&population=473&sys_num=0,ERIE,EAST AURORA (V),NY,473,Surface water purchased
30979,PA7360014,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=PA7360014&state=PA&source=Ground%20water&population=65&sys_num=0,LANCASTER,NOT REPORTED,PA,65,Ground water
34645,NY4110696,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=NY4110696&state=NY&source=Ground%20water&population=210&sys_num=0,RENSSELAER,SCHODACK (T),NY,210,Ground water
42132,TX1290014,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=TX1290014&state=TX&source=Surface%20water%20purchased&population=6555&sys_num=0,KAUFMAN,NOT REPORTED,TX,6555,Surface water purchased
25270,GA0290013,//oaspub.epa.gov/enviro/sdw_report_v3.first_table?pws_id=GA0290013&state=GA&source=Ground%20water&population=291&sys_num=0,BRYAN,NOT REPORTED,GA,291,Ground water
